"SECONDS";"PID";"VALUE";"UNITS"
"33008.956139";"Пройденный путь";"0.802832304888889";"km"
"33008.956139";"Пройденный путь (общий)";"11.7019120075278";"km"
"33008.956139";"Скорость автомобиля";"41";"km/h"
"33008.956139";"Средняя скорость";"7.91024068975767";"km/h"
"33008.956139";"Ускорение";"-0.0413942658352258";"g"
"33008.994139";"Power from MAF";"5.136";"hp"
"33008.994139";"Использовано топлива";"0.230830428667785";"L"
"33008.994139";"Использовано топлива (общий)";"2.13603166453387";"L"
"33008.994139";"Массовый расход воздуха";"4.28";"g/sec"
"33008.994139";"Мгновенный расход топлива (л/ч)";"1.43584008946044";"L/h"
"33008.994139";"Моментальная мощность двигателя (от расхода топлива)";"5.61729058558106";"hp"
"33008.994139";"Средний расход топлива (л/100 км)";"28.7520105085622";"L/100km"
"33008.994139";"Средний расход топлива (л/100 км) (общий)";"18.2536978842413";"L/100km"
"33008.994139";"Средний расход топлива (л/100 км) 10 sec";"30.9409198159022";"L/100km"
"33008.994139";"Стоимость топлива";"10.9644453617198";"₽"
"33008.994139";"Стоимость топлива (общий)";"96.5";"₽"
"33009.032139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33009.032139";"Положение дроссельной заслонки";"5.49019607843137";"%"
"33009.216139";"Мгновенный расход топлива (л/100 км)";"3.502048998684";"L/100km"
"33009.216139";"Пройденный путь";"0.805792957027778";"km"
"33009.216139";"Пройденный путь (общий)";"11.7048726596667";"km"
"33009.216139";"Скорость автомобиля";"41";"km/h"
"33009.216139";"Средняя скорость";"7.9337669852651";"km/h"
"33009.216139";"Ускорение";"-0.0422018518019651";"g"
"33009.328139";"Power from MAF";"5.136";"hp"
"33009.328139";"Использовано топлива";"0.230963714911378";"L"
"33009.328139";"Использовано топлива (общий)";"2.13616495077747";"L"
"33009.328139";"Массовый расход воздуха";"4.28";"g/sec"
"33009.328139";"Мгновенный расход топлива (л/ч)";"1.43584008946044";"L/h"
"33009.328139";"Моментальная мощность двигателя (от расхода топлива)";"5.61729058558106";"hp"
"33009.328139";"Средний расход топлива (л/100 км)";"28.6629106021606";"L/100km"
"33009.328139";"Средний расход топлива (л/100 км) (общий)";"18.2502194845604";"L/100km"
"33009.328139";"Средний расход топлива (л/100 км) 10 sec";"30.7975874965779";"L/100km"
"33009.328139";"Стоимость топлива";"10.9707764582905";"₽"
"33009.328139";"Стоимость топлива (общий)";"96.5";"₽"
"33009.452139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33009.452139";"Положение дроссельной заслонки";"5.49019607843137";"%"
"33009.687139";"Мгновенный расход топлива (л/100 км)";"3.68164125502677";"L/100km"
"33009.687139";"Пройденный путь";"0.810898599777778";"km"
"33009.687139";"Пройденный путь (общий)";"11.7099783024167";"km"
"33009.687139";"Скорость автомобиля";"39";"km/h"
"33009.687139";"Средняя скорость";"7.97375872673014";"km/h"
"33009.687139";"Ускорение";"-0.0777243611728413";"g"
"33009.756139";"Power from MAF";"5.016";"hp"
"33009.756139";"Использовано топлива";"0.231130220620818";"L"
"33009.756139";"Использовано топлива (общий)";"2.13633145648691";"L"
"33009.756139";"Массовый расход воздуха";"4.18";"g/sec"
"33009.756139";"Мгновенный расход топлива (л/ч)";"1.40229242381884";"L/h"
"33009.756139";"Моментальная мощность двигателя (от расхода топлива)";"5.48604547844131";"hp"
"33009.756139";"Средний расход топлива (л/100 км)";"28.5029744389938";"L/100km"
"33009.756139";"Средний расход топлива (л/100 км) (общий)";"18.2436841582022";"L/100km"
"33009.756139";"Средний расход топлива (л/100 км) 10 sec";"30.579029988727";"L/100km"
"33009.756139";"Стоимость топлива";"10.9786854794889";"₽"
"33009.756139";"Стоимость топлива (общий)";"96.5";"₽"
"33009.868139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33009.868139";"Положение дроссельной заслонки";"5.49019607843137";"%"
"33010.049139";"Мгновенный расход топлива (л/100 км)";"3.59562159953549";"L/100km"
"33010.049139";"Пройденный путь";"0.814820280527778";"km"
"33010.049139";"Пройденный путь (общий)";"11.7138999831667";"km"
"33010.049139";"Скорость автомобиля";"39";"km/h"
"33010.049139";"Средняя скорость";"8.00440683163976";"km/h"
"33010.049139";"Ускорение";"-0.0400785177827261";"g"
"33010.161139";"Power from MAF";"5.016";"hp"
"33010.161139";"Использовано топлива";"0.231287871788463";"L"
"33010.161139";"Использовано топлива (общий)";"2.13648910765455";"L"
"33010.161139";"Массовый расход воздуха";"4.18";"g/sec"
"33010.161139";"Мгновенный расход топлива (л/ч)";"1.40229242381884";"L/h"
"33010.161139";"Моментальная мощность двигателя (от расхода топлива)";"5.48604547844131";"hp"
"33010.161139";"Средний расход топлива (л/100 км)";"28.3851393142366";"L/100km"
"33010.161139";"Средний расход топлива (л/100 км) (общий)";"18.238922226797";"L/100km"
"33010.161139";"Средний расход топлива (л/100 км) 10 sec";"30.4392811487293";"L/100km"
"33010.161139";"Стоимость топлива";"10.986173909952";"₽"
"33010.161139";"Стоимость топлива (общий)";"96.5";"₽"
"33010.220139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33010.220139";"Положение дроссельной заслонки";"5.49019607843137";"%"
"33010.303139";"Мгновенный расход топлива (л/100 км)";"3.59562159953549";"L/100km"
"33010.303139";"Пройденный путь";"0.817571062111111";"km"
"33010.303139";"Пройденный путь (общий)";"11.71665076475";"km"
"33010.303139";"Скорость автомобиля";"39";"km/h"
"33010.303139";"Средняя скорость";"8.0258682122521";"km/h"
"33010.303139";"Ускорение";"-0.0420512774856186";"g"
"33010.415139";"Power from MAF";"5.016";"hp"
"33010.415139";"Использовано топлива";"0.2313869762736";"L"
"33010.415139";"Использовано топлива (общий)";"2.13658821213969";"L"
"33010.415139";"Массовый расход воздуха";"4.18";"g/sec"
"33010.415139";"Мгновенный расход топлива (л/ч)";"1.40229242381884";"L/h"
"33010.415139";"Моментальная мощность двигателя (от расхода топлива)";"5.48604547844131";"hp"
"33010.415139";"Средний расход топлива (л/100 км)";"28.3017571189614";"L/100km"
"33010.415139";"Средний расход топлива (л/100 км) (общий)";"18.2354860193298";"L/100km"
"33010.415139";"Средний расход топлива (л/100 км) 10 sec";"30.3008786543796";"L/100km"
"33010.415139";"Стоимость топлива";"10.990881372996";"₽"
"33010.415139";"Стоимость топлива (общий)";"96.5";"₽"
"33010.473139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33010.473139";"Положение дроссельной заслонки";"5.09803921568627";"%"
"33010.600139";"Мгновенный расход топлива (л/100 км)";"3.78997952383471";"L/100km"
"33010.600139";"Пройденный путь";"0.820615255611111";"km"
"33010.600139";"Пройденный путь (общий)";"11.71969495825";"km"
"33010.600139";"Скорость автомобиля";"37";"km/h"
"33010.600139";"Средняя скорость";"8.04925100160464";"km/h"
"33010.600139";"Ускорение";"-0.0819018932423931";"g"
"33010.668139";"Power from MAF";"4.956";"hp"
"33010.668139";"Использовано топлива";"0.231484348788277";"L"
"33010.668139";"Использовано топлива (общий)";"2.13668558465437";"L"
"33010.668139";"Массовый расход воздуха";"4.13";"g/sec"
"33010.668139";"Мгновенный расход топлива (л/ч)";"1.38551859099804";"L/h"
"33010.668139";"Моментальная мощность двигателя (от расхода топлива)";"5.42042292487144";"hp"
"33010.668139";"Средний расход топлива (л/100 км)";"28.2086333644737";"L/100km"
"33010.668139";"Средний расход топлива (л/100 км) (общий)";"18.2315801927102";"L/100km"
"33010.668139";"Средний расход топлива (л/100 км) 10 sec";"30.164152103288";"L/100km"
"33010.668139";"Стоимость топлива";"10.9955065674432";"₽"
"33010.668139";"Стоимость топлива (общий)";"96.5";"₽"
"33010.780139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33010.780139";"Положение дроссельной заслонки";"5.09803921568627";"%"
"33010.971139";"Мгновенный расход топлива (л/100 км)";"3.74464484053525";"L/100km"
"33010.971139";"Пройденный путь";"0.824434205472222";"km"
"33010.971139";"Пройденный путь (общий)";"11.7235139081111";"km"
"33010.971139";"Скорость автомобиля";"37";"km/h"
"33010.971139";"Средняя скорость";"8.07853147969046";"km/h"
"33010.971139";"Ускорение";"-0.0441309260959319";"g"
"33011.029139";"Power from MAF";"4.956";"hp"
"33011.029139";"Использовано топлива";"0.231623152272948";"L"
"33011.029139";"Использовано топлива (общий)";"2.13682438813904";"L"
"33011.029139";"Массовый расход воздуха";"4.13";"g/sec"
"33011.029139";"Мгновенный расход топлива (л/ч)";"1.38551859099804";"L/h"
"33011.029139";"Моментальная мощность двигателя (от расхода топлива)";"5.42042292487144";"hp"
"33011.029139";"Средний расход топлива (л/100 км)";"28.0948013480685";"L/100km"
"33011.029139";"Средний расход топлива (л/100 км) (общий)";"18.2268252069086";"L/100km"
"33011.029139";"Средний расход топлива (л/100 км) 10 sec";"30.0285613356459";"L/100km"
"33011.029139";"Стоимость топлива";"11.002099732965";"₽"
"33011.029139";"Стоимость топлива (общий)";"96.5";"₽"
"33011.097139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33011.097139";"Положение дроссельной заслонки";"5.09803921568627";"%"
"33011.332139";"Мгновенный расход топлива (л/100 км)";"3.74464484053525";"L/100km"
"33011.332139";"Пройденный путь";"0.828142145055555";"km"
"33011.332139";"Пройденный путь (общий)";"11.7272218476944";"km"
"33011.332139";"Скорость автомобиля";"37";"km/h"
"33011.332139";"Средняя скорость";"8.10690418276308";"km/h"
"33011.332139";"Ускорение";"-0.0441735752345868";"g"
"33011.400139";"Power from MAF";"4.956";"hp"
"33011.400139";"Использовано топлива";"0.231766130055727";"L"
"33011.400139";"Использовано топлива (общий)";"2.13696736592182";"L"
"33011.400139";"Массовый расход воздуха";"4.13";"g/sec"
"33011.400139";"Мгновенный расход топлива (л/ч)";"1.38551859099804";"L/h"
"33011.400139";"Моментальная мощность двигателя (от расхода топлива)";"5.42042292487144";"hp"
"33011.400139";"Средний расход топлива (л/100 км)";"27.9862740278939";"L/100km"
"33011.400139";"Средний расход топлива (л/100 км) (общий)";"18.2222814036893";"L/100km"
"33011.400139";"Средний расход топлива (л/100 км) 10 sec";"29.8962451892755";"L/100km"
"33011.400139";"Стоимость топлива";"11.008891177647";"₽"
"33011.400139";"Стоимость топлива (общий)";"96.5";"₽"
"33011.458139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33011.458139";"Положение дроссельной заслонки";"5.09803921568627";"%"
"33011.564139";"Мгновенный расход топлива (л/100 км)";"3.74464484053525";"L/100km"
"33011.564139";"Пройденный путь";"0.8305225935";"km"
"33011.564139";"Пройденный путь (общий)";"11.7296022961389";"km"
"33011.564139";"Скорость автомобиля";"37";"km/h"
"33011.564139";"Средняя скорость";"8.12508978522796";"km/h"
"33011.564139";"Ускорение";"-0.0449550418805272";"g"
"33011.642139";"Power from MAF";"4.452";"hp"
"33011.642139";"Использовано топлива";"0.231849740649986";"L"
"33011.642139";"Использовано топлива (общий)";"2.13705097651608";"L"
"33011.642139";"Массовый расход воздуха";"3.71";"g/sec"
"33011.642139";"Мгновенный расход топлива (л/ч)";"1.24461839530333";"L/h"
"33011.642139";"Моментальная мощность двигателя (от расхода топлива)";"4.86919347488451";"hp"
"33011.642139";"Средний расход топлива (л/100 км)";"27.9161268416458";"L/100km"
"33011.642139";"Средний расход топлива (л/100 км) (общий)";"18.2192961241281";"L/100km"
"33011.642139";"Средний расход топлива (л/100 км) 10 sec";"29.7651770521792";"L/100km"
"33011.642139";"Стоимость топлива";"11.0128626808743";"₽"
"33011.642139";"Стоимость топлива (общий)";"96.5";"₽"
"33011.754139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33011.754139";"Положение дроссельной заслонки";"5.09803921568627";"%"
"33011.937139";"Мгновенный расход топлива (л/100 км)";"3.3638335008198";"L/100km"
"33011.937139";"Пройденный путь";"0.834356371111111";"km"
"33011.937139";"Пройденный путь (общий)";"11.73343607375";"km"
"33011.937139";"Скорость автомобиля";"37";"km/h"
"33011.937139";"Средняя скорость";"8.15433006472652";"km/h"
"33011.937139";"Ускорение";"0";"g"
"33011.994139";"Power from MAF";"4.452";"hp"
"33011.994139";"Использовано топлива";"0.231971555739353";"L"
"33011.994139";"Использовано топлива (общий)";"2.13717279160544";"L"
"33011.994139";"Массовый расход воздуха";"3.71";"g/sec"
"33011.994139";"Мгновенный расход топлива (л/ч)";"1.24461839530333";"L/h"
"33011.994139";"Моментальная мощность двигателя (от расхода топлива)";"4.86919347488451";"hp"
"33011.994139";"Средний расход топлива (л/100 км)";"27.8024551344214";"L/100km"
"33011.994139";"Средний расход топлива (л/100 км) (общий)";"18.2143813472229";"L/100km"
"33011.994139";"Средний расход топлива (л/100 км) 10 sec";"29.6354719883273";"L/100km"
"33011.994139";"Стоимость топлива";"11.0186488976193";"₽"
"33011.994139";"Стоимость топлива (общий)";"96.5";"₽"
"33012.063139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33012.063139";"Положение дроссельной заслонки";"5.09803921568627";"%"
"33012.254139";"Мгновенный расход топлива (л/100 км)";"3.3638335008198";"L/100km"
"33012.254139";"Пройденный путь";"0.837614130666666";"km"
"33012.254139";"Пройденный путь (общий)";"11.7366938333056";"km"
"33012.254139";"Скорость автомобиля";"37";"km/h"
"33012.254139";"Средняя скорость";"8.17913058375187";"km/h"
"33012.254139";"Ускорение";"0";"g"
"33012.311139";"Power from MAF";"4.452";"hp"
"33012.311139";"Использовано топлива";"0.232081046444507";"L"
"33012.311139";"Использовано топлива (общий)";"2.1372822823106";"L"
"33012.311139";"Массовый расход воздуха";"3.71";"g/sec"
"33012.311139";"Мгновенный расход топлива (л/ч)";"1.24461839530333";"L/h"
"33012.311139";"Моментальная мощность двигателя (от расхода топлива)";"4.86919347488451";"hp"
"33012.311139";"Средний расход топлива (л/100 км)";"27.7073938878981";"L/100km"
"33012.311139";"Средний расход топлива (л/100 км) (общий)";"18.2102584651699";"L/100km"
"33012.311139";"Средний расход топлива (л/100 км) 10 sec";"29.5093539578557";"L/100km"
"33012.311139";"Стоимость топлива";"11.0238497061141";"₽"
"33012.311139";"Стоимость топлива (общий)";"96.5";"₽"
"33012.390139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33012.390139";"Положение дроссельной заслонки";"5.09803921568627";"%"
"33012.556139";"Мгновенный расход топлива (л/100 км)";"3.77157089485857";"L/100km"
"33012.556139";"Пройденный путь";"0.840387263666666";"km"
"33012.556139";"Пройденный путь (общий)";"11.7394669663056";"km"
"33012.556139";"Скорость автомобиля";"33";"km/h"
"33012.556139";"Средняя скорость";"8.19948140323612";"km/h"
"33012.556139";"Ускорение";"-0.0925524115172514";"g"
"33012.632139";"Power from MAF";"4.596";"hp"
"33012.632139";"Использовано топлива";"0.23219541629056";"L"
"33012.632139";"Использовано топлива (общий)";"2.13739665215665";"L"
"33012.632139";"Массовый расход воздуха";"3.83";"g/sec"
"33012.632139";"Мгновенный расход топлива (л/ч)";"1.28487559407325";"L/h"
"33012.632139";"Моментальная мощность двигателя (от расхода топлива)";"5.02668760345221";"hp"
"33012.632139";"Средний расход топлива (л/100 км)";"27.6295734513486";"L/100km"
"33012.632139";"Средний расход топлива (л/100 км) (общий)";"18.2069310156191";"L/100km"
"33012.632139";"Средний расход топлива (л/100 км) 10 sec";"29.386921561825";"L/100km"
"33012.632139";"Стоимость топлива";"11.0292822738016";"₽"
"33012.632139";"Стоимость топлива (общий)";"96.5";"₽"
"33012.739139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33012.739139";"Положение дроссельной заслонки";"5.49019607843137";"%"
"33012.806139";"Мгновенный расход топлива (л/100 км)";"3.89356240628256";"L/100km"
"33012.806139";"Пройденный путь";"0.842677115333333";"km"
"33012.806139";"Пройденный путь (общий)";"11.7417568179722";"km"
"33012.806139";"Скорость автомобиля";"33";"km/h"
"33012.806139";"Средняя скорость";"8.21626042556032";"km/h"
"33012.806139";"Ускорение";"-0.0911981291254762";"g"
"33012.840139";"Power from MAF";"4.596";"hp"
"33012.840139";"Использовано топлива";"0.232269651762557";"L"
"33012.840139";"Использовано топлива (общий)";"2.13747088762865";"L"
"33012.840139";"Массовый расход воздуха";"3.83";"g/sec"
"33012.840139";"Мгновенный расход топлива (л/ч)";"1.28487559407325";"L/h"
"33012.840139";"Моментальная мощность двигателя (от расхода топлива)";"5.02668760345221";"hp"
"33012.840139";"Средний расход топлива (л/100 км)";"27.5633036113339";"L/100km"
"33012.840139";"Средний расход топлива (л/100 км) (общий)";"18.2040125746514";"L/100km"
"33012.840139";"Средний расход топлива (л/100 км) 10 sec";"29.266461466589";"L/100km"
"33012.840139";"Стоимость топлива";"11.0328084587215";"₽"
"33012.840139";"Стоимость топлива (общий)";"96.5";"₽"
"33012.905139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33012.905139";"Положение дроссельной заслонки";"5.49019607843137";"%"
"33012.975139";"Мгновенный расход топлива (л/100 км)";"3.89356240628256";"L/100km"
"33012.975139";"Пройденный путь";"0.844224401916666";"km"
"33012.975139";"Пройденный путь (общий)";"11.7433041045556";"km"
"33012.975139";"Скорость автомобиля";"33";"km/h"
"33012.975139";"Средняя скорость";"8.22758540185608";"km/h"
"33012.975139";"Ускорение";"-0.109137359890753";"g"
"33013.043139";"Power from MAF";"4.596";"hp"
"33013.043139";"Использовано топлива";"0.23234215943379";"L"
"33013.043139";"Использовано топлива (общий)";"2.13754339529988";"L"
"33013.043139";"Массовый расход воздуха";"3.83";"g/sec"
"33013.043139";"Мгновенный расход топлива (л/ч)";"1.28487559407325";"L/h"
"33013.043139";"Моментальная мощность двигателя (от расхода топлива)";"5.02668760345221";"hp"
"33013.043139";"Средний расход топлива (л/100 км)";"27.5213745191796";"L/100km"
"33013.043139";"Средний расход топлива (л/100 км) (общий)";"18.2022314696821";"L/100km"
"33013.043139";"Средний расход топлива (л/100 км) 10 sec";"29.2135800439402";"L/100km"
"33013.043139";"Стоимость топлива";"11.036252573105";"₽"
"33013.043139";"Стоимость топлива (общий)";"96.5";"₽"
"33013.166139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33013.166139";"Положение дроссельной заслонки";"5.49019607843137";"%"
"33013.283139";"Мгновенный расход топлива (л/100 км)";"3.89356240628256";"L/100km"
"33013.283139";"Пройденный путь";"0.847048694083333";"km"
"33013.283139";"Пройденный путь (общий)";"11.7461283967222";"km"
"33013.283139";"Скорость автомобиля";"33";"km/h"
"33013.283139";"Средняя скорость";"8.24823016070816";"km/h"
"33013.283139";"Ускорение";"-0.110111411386206";"g"
"33013.309139";"Power from MAF";"4.596";"hp"
"33013.309139";"Использовано топлива";"0.232437237336781";"L"
"33013.309139";"Использовано топлива (общий)";"2.13763847320287";"L"
"33013.309139";"Массовый расход воздуха";"3.83";"g/sec"
"33013.309139";"Мгновенный расход топлива (л/ч)";"1.28487559407325";"L/h"
"33013.309139";"Моментальная мощность двигателя (от расхода топлива)";"5.02668760345221";"hp"
"33013.309139";"Средний расход топлива (л/100 км)";"27.4408353333597";"L/100km"
"33013.309139";"Средний расход топлива (л/100 км) (общий)";"18.1986642832832";"L/100km"
"33013.309139";"Средний расход топлива (л/100 км) 10 sec";"29.0987184559011";"L/100km"
"33013.309139";"Стоимость топлива";"11.0407687734971";"₽"
"33013.309139";"Стоимость топлива (общий)";"96.5";"₽"
"33013.357139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33013.357139";"Положение дроссельной заслонки";"5.49019607843137";"%"
"33013.439139";"Мгновенный расход топлива (л/100 км)";"3.89356240628256";"L/100km"
"33013.439139";"Пройденный путь";"0.848483909916666";"km"
"33013.439139";"Пройденный путь (общий)";"11.7475636125556";"km"
"33013.439139";"Скорость автомобиля";"33";"km/h"
"33013.439139";"Средняя скорость";"8.25870828621657";"km/h"
"33013.439139";"Ускорение";"0";"g"
"33013.486139";"Power from MAF";"4.644";"hp"
"33013.486139";"Использовано топлива";"0.232501069075669";"L"
"33013.486139";"Использовано топлива (общий)";"2.13770230494176";"L"
"33013.486139";"Массовый расход воздуха";"3.87";"g/sec"
"33013.486139";"Мгновенный расход топлива (л/ч)";"1.29829466032989";"L/h"
"33013.486139";"Моментальная мощность двигателя (от расхода топлива)";"5.0791856463081";"hp"
"33013.486139";"Средний расход топлива (л/100 км)";"27.401942023686";"L/100km"
"33013.486139";"Средний расход топлива (л/100 км) (общий)";"18.1969842892106";"L/100km"
"33013.486139";"Средний расход топлива (л/100 км) 10 sec";"28.9862014573315";"L/100km"
"33013.486139";"Стоимость топлива";"11.0438007810943";"₽"
"33013.486139";"Стоимость топлива (общий)";"96.5";"₽"
"33013.552139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33013.552139";"Положение дроссельной заслонки";"5.09803921568627";"%"
"33013.786139";"Мгновенный расход топлива (л/100 км)";"4.63676664403531";"L/100km"
"33013.786139";"Пройденный путь";"0.851179916361111";"km"
"33013.786139";"Пройденный путь (общий)";"11.750259619";"km"
"33013.786139";"Скорость автомобиля";"28";"km/h"
"33013.786139";"Средняя скорость";"8.2771924196897";"km/h"
"33013.786139";"Ускорение";"-0.144507915951441";"g"
"33013.854139";"Power from MAF";"4.644";"hp"
"33013.854139";"Использовано топлива";"0.232633602745224";"L"
"33013.854139";"Использовано топлива (общий)";"2.13783483861131";"L"
"33013.854139";"Массовый расход воздуха";"3.87";"g/sec"
"33013.854139";"Мгновенный расход топлива (л/ч)";"1.29829466032989";"L/h"
"33013.854139";"Моментальная мощность двигателя (от расхода топлива)";"5.0791856463081";"hp"
"33013.854139";"Средний расход топлива (л/100 км)";"27.3307203651795";"L/100km"
"33013.854139";"Средний расход топлива (л/100 км) (общий)";"18.1939370527138";"L/100km"
"33013.854139";"Средний расход топлива (л/100 км) 10 sec";"28.8741090397394";"L/100km"
"33013.854139";"Стоимость топлива";"11.0500961303982";"₽"
"33013.854139";"Стоимость топлива (общий)";"96.5";"₽"
"33013.911139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33013.911139";"Положение дроссельной заслонки";"5.09803921568627";"%"
"33014.037139";"Мгновенный расход топлива (л/100 км)";"4.63676664403531";"L/100km"
"33014.037139";"Пройденный путь";"0.85313560125";"km"
"33014.037139";"Пройденный путь (общий)";"11.7522153038889";"km"
"33014.037139";"Скорость автомобиля";"28";"km/h"
"33014.037139";"Средняя скорость";"8.29057916094515";"km/h"
"33014.037139";"Ускорение";"-0.133270385671532";"g"
"33014.074139";"Power from MAF";"4.644";"hp"
"33014.074139";"Использовано топлива";"0.232713163287858";"L"
"33014.074139";"Использовано топлива (общий)";"2.13791439915395";"L"
"33014.074139";"Массовый расход воздуха";"3.87";"g/sec"
"33014.074139";"Мгновенный расход топлива (л/ч)";"1.29829466032989";"L/h"
"33014.074139";"Моментальная мощность двигателя (от расхода топлива)";"5.0791856463081";"hp"
"33014.074139";"Средний расход топлива (л/100 км)";"27.2773944665878";"L/100km"
"33014.074139";"Средний расход топлива (л/100 км) (общий)";"18.1915863849643";"L/100km"
"33014.074139";"Средний расход топлива (л/100 км) 10 sec";"28.7642107054709";"L/100km"
"33014.074139";"Стоимость топлива";"11.0538752561732";"₽"
"33014.074139";"Стоимость топлива (общий)";"96.5";"₽"
"33014.112139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33014.112139";"Положение дроссельной заслонки";"5.09803921568627";"%"
"33014.306139";"Мгновенный расход топлива (л/100 км)";"4.63676664403531";"L/100km"
"33014.306139";"Пройденный путь";"0.855223177027777";"km"
"33014.306139";"Пройденный путь (общий)";"11.7543028796667";"km"
"33014.306139";"Скорость автомобиля";"28";"km/h"
"33014.306139";"Средняя скорость";"8.30484870640552";"km/h"
"33014.306139";"Ускорение";"-0.138402406529157";"g"
"33014.419139";"Power from MAF";"4.644";"hp"
"33014.419139";"Использовано топлива";"0.232837352529121";"L"
"33014.419139";"Использовано топлива (общий)";"2.13803858839521";"L"
"33014.419139";"Массовый расход воздуха";"3.87";"g/sec"
"33014.419139";"Мгновенный расход топлива (л/ч)";"1.29829466032989";"L/h"
"33014.419139";"Моментальная мощность двигателя (от расхода топлива)";"5.0791856463081";"hp"
"33014.419139";"Средний расход топлива (л/100 км)";"27.2253323791246";"L/100km"
"33014.419139";"Средний расход топлива (л/100 км) (общий)";"18.189412084095";"L/100km"
"33014.419139";"Средний расход топлива (л/100 км) 10 sec";"28.6563356133418";"L/100km"
"33014.419139";"Стоимость топлива";"11.0597742451333";"₽"
"33014.419139";"Стоимость топлива (общий)";"96.5";"₽"
"33014.478139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33014.478139";"Положение дроссельной заслонки";"5.09803921568627";"%"
"33014.596139";"Мгновенный расход топлива (л/100 км)";"5.40956108470786";"L/100km"
"33014.596139";"Пройденный путь";"0.857158836361111";"km"
"33014.596139";"Пройденный путь (общий)";"11.756238539";"km"
"33014.596139";"Скорость автомобиля";"24";"km/h"
"33014.596139";"Средняя скорость";"8.31713140920917";"km/h"
"33014.596139";"Ускорение";"-0.220367153670534";"g"
"33014.666139";"Power from MAF";"4.848";"hp"
"33014.666139";"Использовано топлива";"0.23293030501929";"L"
"33014.666139";"Использовано топлива (общий)";"2.13813154088538";"L"
"33014.666139";"Массовый расход воздуха";"4.04";"g/sec"
"33014.666139";"Мгновенный расход топлива (л/ч)";"1.3553256919206";"L/h"
"33014.666139";"Моментальная мощность двигателя (от расхода топлива)";"5.30230232844567";"hp"
"33014.666139";"Средний расход топлива (л/100 км)";"27.1746956501256";"L/100km"
"33014.666139";"Средний расход топлива (л/100 км) (общий)";"18.187207870888";"L/100km"
"33014.666139";"Средний расход топлива (л/100 км) 10 sec";"28.5527003069059";"L/100km"
"33014.666139";"Стоимость топлива";"11.0641894884163";"₽"
"33014.666139";"Стоимость топлива (общий)";"96.5";"₽"
"33014.745139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33014.745139";"Положение дроссельной заслонки";"5.09803921568627";"%"
"33014.860139";"Мгновенный расход топлива (л/100 км)";"5.64719038300252";"L/100km"
"33014.860139";"Пройденный путь";"0.858916081694444";"km"
"33014.860139";"Пройденный путь (общий)";"11.7579957843333";"km"
"33014.860139";"Скорость автомобиля";"24";"km/h"
"33014.860139";"Средняя скорость";"8.32826534775267";"km/h"
"33014.860139";"Ускорение";"-0.105522434329387";"g"
"33014.917139";"Power from MAF";"4.848";"hp"
"33014.917139";"Использовано топлива";"0.233025097891157";"L"
"33014.917139";"Использовано топлива (общий)";"2.13822633375725";"L"
"33014.917139";"Массовый расход воздуха";"4.04";"g/sec"
"33014.917139";"Мгновенный расход топлива (л/ч)";"1.3553256919206";"L/h"
"33014.917139";"Моментальная мощность двигателя (от расхода топлива)";"5.30230232844567";"hp"
"33014.917139";"Средний расход топлива (л/100 км)";"27.1301356276217";"L/100km"
"33014.917139";"Средний расход топлива (л/100 км) (общий)";"18.185295972008";"L/100km"
"33014.917139";"Средний расход топлива (л/100 км) 10 sec";"28.5108601692799";"L/100km"
"33014.917139";"Стоимость топлива";"11.0686921498299";"₽"
"33014.917139";"Стоимость топлива (общий)";"96.5";"₽"
"33014.986139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33014.986139";"Положение дроссельной заслонки";"5.09803921568627";"%"
"33015.104139";"Мгновенный расход топлива (л/100 км)";"5.64719038300252";"L/100km"
"33015.104139";"Пройденный путь";"0.860546508361111";"km"
"33015.104139";"Пройденный путь (общий)";"11.759626211";"km"
"33015.104139";"Скорость автомобиля";"24";"km/h"
"33015.104139";"Средняя скорость";"8.338581655198";"km/h"
"33015.104139";"Ускорение";"-0.106195426510317";"g"
"33015.173139";"Power from MAF";"4.848";"hp"
"33015.173139";"Использовано топлива";"0.233121482593048";"L"
"33015.173139";"Использовано топлива (общий)";"2.13832271845914";"L"
"33015.173139";"Массовый расход воздуха";"4.04";"g/sec"
