SECONDS;PID;VALUE;UNITS
28620.729925;Обороты двигателя;973;rpm
28620.764925;Пройденный путь;0;km
28620.764925;Пройденный путь (общий);5.33987879191667;km
28620.764925;Скорость автомобиля;0;km/h
28620.764925;Средняя скорость;0;km/h
28620.764925;Ускорение;0;g
28620.800925;Power from MAF;5.076;hp
28620.800925;Использовано топлива;0.100456255431553;L
28620.800925;Использовано топлива (общий);0.938762243766284;L
28620.800925;Массовый расход воздуха;4.23;g/sec
28620.800925;Мгновенный расход топлива (л/ч);1.41906625663964;L/h
28620.800925;Моментальная мощность двигателя (от расхода топлива);5.55166803201118;hp
28620.800925;Средний расход топлива (л/100 км) (общий);17.5802163372575;L/100km
28620.800925;Стоимость топлива;4.77167213299879;₽
28620.800925;Стоимость топлива (общий);39.82;₽
28620.836925;Fuel economizer (based on fuel system status and throttle position);1;
28620.836925;Положение дроссельной заслонки;5.49019607843137;%
28620.896925;Температура охлаждающей жидкости;23;℃
28620.931925;Обороты двигателя;973;rpm
28620.967925;Пройденный путь;0;km
28620.967925;Пройденный путь (общий);5.33987879191667;km
28620.967925;Скорость автомобиля;0;km/h
28620.967925;Средняя скорость;0;km/h
28620.967925;Ускорение;0;g
28621.003925;Power from MAF;5.076;hp
28621.003925;Использовано топлива;0.100535975105023;L
28621.003925;Использовано топлива (общий);0.938841963439754;L
28621.003925;Массовый расход воздуха;4.23;g/sec
28621.003925;Мгновенный расход топлива (л/ч);1.41906625663964;L/h
28621.003925;Моментальная мощность двигателя (от расхода топлива);5.55166803201118;hp
28621.003925;Средний расход топлива (л/100 км) (общий);17.5817092489242;L/100km
28621.003925;Стоимость топлива;4.77545881748859;₽
28621.003925;Стоимость топлива (общий);39.82;₽
28621.038925;Fuel economizer (based on fuel system status and throttle position);1;
28621.038925;Положение дроссельной заслонки;5.49019607843137;%
28621.109925;Температура охлаждающей жидкости;23;℃
28621.146925;Обороты двигателя;973;rpm
28621.185925;Пройденный путь;0;km
28621.185925;Пройденный путь (общий);5.33987879191667;km
28621.185925;Скорость автомобиля;0;km/h
28621.185925;Средняя скорость;0;km/h
28621.185925;Ускорение;0;g
28621.219925;Power from MAF;5.04;hp
28621.219925;Использовано топлива;0.100620760467058;L
28621.219925;Использовано топлива (общий);0.938926748801789;L
28621.219925;Массовый расход воздуха;4.2;g/sec
28621.219925;Мгновенный расход топлива (л/ч);1.40900195694716;L/h
28621.219925;Моментальная мощность двигателя (от расхода топлива);5.51229449986926;hp
28621.219925;Средний расход топлива (л/100 км) (общий);17.5832970258259;L/100km
28621.219925;Стоимость топлива;4.77948612218526;₽
28621.219925;Стоимость топлива (общий);39.82;₽
28621.255925;Fuel economizer (based on fuel system status and throttle position);1;
28621.255925;Положение дроссельной заслонки;5.49019607843137;%
28621.324925;Температура охлаждающей жидкости;23;℃
28621.358925;Обороты двигателя;972;rpm
28621.395925;Пройденный путь;0;km
28621.395925;Пройденный путь (общий);5.33987879191667;km
28621.395925;Скорость автомобиля;0;km/h
28621.395925;Средняя скорость;0;km/h
28621.395925;Ускорение;0;g
28621.431925;Power from MAF;5.04;hp
28621.431925;Использовано топлива;0.10070348003653;L
28621.431925;Использовано топлива (общий);0.939009468371261;L
28621.431925;Массовый расход воздуха;4.2;g/sec
28621.431925;Мгновенный расход топлива (л/ч);1.40900195694716;L/h
28621.431925;Моментальная мощность двигателя (от расхода топлива);5.51229449986926;hp
28621.431925;Средний расход топлива (л/100 км) (общий);17.5848461165954;L/100km
28621.431925;Стоимость топлива;4.78341530173516;₽
28621.431925;Стоимость топлива (общий);39.82;₽
28621.467925;Fuel economizer (based on fuel system status and throttle position);1;
28621.467925;Положение дроссельной заслонки;5.49019607843137;%
28621.561925;Температура охлаждающей жидкости;23;℃
28621.597925;Обороты двигателя;972;rpm
28621.623925;Пройденный путь;0;km
28621.623925;Пройденный путь (общий);5.33987879191667;km
28621.623925;Скорость автомобиля;0;km/h
28621.623925;Средняя скорость;0;km/h
28621.623925;Ускорение;0;g
28621.659925;Power from MAF;5.04;hp
28621.659925;Использовано топлива;0.10079291299152;L
28621.659925;Использовано топлива (общий);0.939098901326251;L
28621.659925;Массовый расход воздуха;4.2;g/sec
28621.659925;Мгновенный расход топлива (л/ч);1.40900195694716;L/h
28621.659925;Моментальная мощность двигателя (от расхода топлива);5.51229449986926;hp
28621.659925;Средний расход топлива (л/100 км) (общий);17.5865209290486;L/100km
28621.659925;Стоимость топлива;4.7876633670972;₽
28621.659925;Стоимость топлива (общий);39.82;₽
28621.696925;Fuel economizer (based on fuel system status and throttle position);1;
28621.696925;Положение дроссельной заслонки;5.49019607843137;%
28621.765925;Температура охлаждающей жидкости;23;℃
28621.800925;Обороты двигателя;972;rpm
28621.835925;Пройденный путь;0;km
28621.835925;Пройденный путь (общий);5.33987879191667;km
28621.835925;Скорость автомобиля;0;km/h
28621.835925;Средняя скорость;0;km/h
28621.835925;Ускорение;0;g
28621.871925;Power from MAF;5.04;hp
28621.871925;Использовано топлива;0.100875699253751;L
28621.871925;Использовано топлива (общий);0.939181687588482;L
28621.871925;Массовый расход воздуха;4.2;g/sec
28621.871925;Мгновенный расход топлива (л/ч);1.40900195694716;L/h
28621.871925;Моментальная мощность двигателя (от расхода топлива);5.51229449986926;hp
28621.871925;Средний расход топлива (л/100 км) (общий);17.5880712687746;L/100km
28621.871925;Стоимость топлива;4.79159571455316;₽
28621.871925;Стоимость топлива (общий);39.82;₽
28621.909925;Fuel economizer (based on fuel system status and throttle position);1;
28621.909925;Положение дроссельной заслонки;5.49019607843137;%
28621.970925;Температура охлаждающей жидкости;23;℃
28622.015925;Обороты двигателя;972;rpm
28622.052925;Пройденный путь;0;km
28622.052925;Пройденный путь (общий);5.33987879191667;km
28622.052925;Скорость автомобиля;0;km/h
28622.052925;Средняя скорость;0;km/h
28622.052925;Ускорение;0;g
28622.087925;Power from MAF;5.04;hp
28622.087925;Использовано топлива;0.100960548568819;L
28622.087925;Использовано топлива (общий);0.93926653690355;L
28622.087925;Массовый расход воздуха;4.2;g/sec
28622.087925;Мгновенный расход топлива (л/ч);1.40900195694716;L/h
28622.087925;Моментальная мощность двигателя (от расхода топлива);5.51229449986926;hp
28622.087925;Средний расход топлива (л/100 км) (общий);17.5896602433258;L/100km
28622.087925;Стоимость топлива;4.79562605701892;₽
28622.087925;Стоимость топлива (общий);39.82;₽
28622.124925;Fuel economizer (based on fuel system status and throttle position);1;
28622.124925;Положение дроссельной заслонки;5.49019607843137;%
28622.194925;Температура охлаждающей жидкости;23;℃
28622.230925;Обороты двигателя;957;rpm
28622.267925;Пройденный путь;0;km
28622.267925;Пройденный путь (общий);5.33987879191667;km
28622.267925;Скорость автомобиля;0;km/h
28622.267925;Средняя скорость;0;km/h
28622.267925;Ускорение;0;g
28622.303925;Power from MAF;4.908;hp
28622.303925;Использовано топлива;0.101042626380859;L
28622.303925;Использовано топлива (общий);0.93934861471559;L
28622.303925;Массовый расход воздуха;4.09;g/sec
28622.303925;Мгновенный расход топлива (л/ч);1.3720995247414;L/h
28622.303925;Моментальная мощность двигателя (от расхода топлива);5.36792488201554;hp
28622.303925;Средний расход топлива (л/100 км) (общий);17.5911973158931;L/100km
28622.303925;Стоимость топлива;4.79952475309081;₽
28622.303925;Стоимость топлива (общий);39.82;₽
28622.339925;Fuel economizer (based on fuel system status and throttle position);1;
28622.339925;Положение дроссельной заслонки;5.49019607843137;%
28622.411925;Температура охлаждающей жидкости;23;℃
28622.446925;Обороты двигателя;957;rpm
28622.481925;Пройденный путь;0;km
28622.481925;Пройденный путь (общий);5.33987879191667;km
28622.481925;Скорость автомобиля;0;km/h
28622.481925;Средняя скорость;0;km/h
28622.481925;Ускорение;0;g
28622.516925;Power from MAF;4.908;hp
28622.516925;Использовано топлива;0.101123884172864;L
28622.516925;Использовано топлива (общий);0.939429872507595;L
28622.516925;Массовый расход воздуха;4.09;g/sec
28622.516925;Мгновенный расход топлива (л/ч);1.3720995247414;L/h
28622.516925;Моментальная мощность двигателя (от расхода топлива);5.36792488201554;hp
28622.516925;Средний расход топлива (л/100 км) (общий);17.5927190319314;L/100km
28622.516925;Стоимость топлива;4.80338449821102;₽
28622.516925;Стоимость топлива (общий);39.82;₽
28622.542925;Fuel economizer (based on fuel system status and throttle position);1;
28622.542925;Положение дроссельной заслонки;5.49019607843137;%
28622.612925;Температура охлаждающей жидкости;23;℃
28622.650925;Обороты двигателя;957;rpm
28622.686925;Пройденный путь;0;km
28622.686925;Пройденный путь (общий);5.33987879191667;km
28622.686925;Скорость автомобиля;0;km/h
28622.686925;Средняя скорость;0;km/h
28622.686925;Ускорение;0;g
28622.722925;Power from MAF;4.908;hp
28622.722925;Использовано топлива;0.101202330532942;L
28622.722925;Использовано топлива (общий);0.939508318867673;L
28622.722925;Массовый расход воздуха;4.09;g/sec
28622.722925;Мгновенный расход топлива (л/ч);1.3720995247414;L/h
28622.722925;Моментальная мощность двигателя (от расхода топлива);5.36792488201554;hp
28622.722925;Средний расход топлива (л/100 км) (общий);17.5941880982368;L/100km
28622.722925;Стоимость топлива;4.80711070031474;₽
28622.722925;Стоимость топлива (общий);39.82;₽
28622.790925;Fuel economizer (based on fuel system status and throttle position);1;
28622.790925;Положение дроссельной заслонки;5.49019607843137;%
28622.851925;Температура охлаждающей жидкости;23;℃
28622.887925;Обороты двигателя;957;rpm
28622.924925;Пройденный путь;0;km
28622.924925;Пройденный путь (общий);5.33987879191667;km
28622.924925;Скорость автомобиля;0;km/h
28622.924925;Средняя скорость;0;km/h
28622.924925;Ускорение;0;g
28622.959925;Power from MAF;4.908;hp
28622.959925;Использовано топлива;0.101292933084987;L
28622.959925;Использовано топлива (общий);0.939598921419718;L
28622.959925;Массовый расход воздуха;4.09;g/sec
28622.959925;Мгновенный расход топлива (л/ч);1.3720995247414;L/h
28622.959925;Моментальная мощность двигателя (от расхода топлива);5.36792488201554;hp
28622.959925;Средний расход топлива (л/100 км) (общий);17.5958848137537;L/100km
28622.959925;Стоимость топлива;4.8114143215369;₽
28622.959925;Стоимость топлива (общий);39.82;₽
28622.997925;Fuel economizer (based on fuel system status and throttle position);1;
28622.997925;Положение дроссельной заслонки;5.49019607843137;%
28623.067925;Температура охлаждающей жидкости;23;℃
28623.103925;Обороты двигателя;957;rpm
28623.139925;Пройденный путь;0;km
28623.139925;Пройденный путь (общий);5.33987879191667;km
28623.139925;Скорость автомобиля;0;km/h
28623.139925;Средняя скорость;0;km/h
28623.139925;Ускорение;0;g
28623.164925;Power from MAF;4.908;hp
28623.164925;Использовано топлива;0.101370992551114;L
28623.164925;Использовано топлива (общий);0.939676980885845;L
28623.164925;Массовый расход воздуха;4.09;g/sec
28623.164925;Мгновенный расход топлива (л/ч);1.3720995247414;L/h
28623.164925;Моментальная мощность двигателя (от расхода топлива);5.36792488201554;hp
28623.164925;Средний расход топлива (л/100 км) (общий);17.5973466346895;L/100km
28623.164925;Стоимость топлива;4.8151221461779;₽
28623.164925;Стоимость топлива (общий);39.82;₽
28623.191925;Fuel economizer (based on fuel system status and throttle position);1;
28623.191925;Положение дроссельной заслонки;5.49019607843137;%
28623.250925;Температура охлаждающей жидкости;23;℃
28623.276925;Обороты двигателя;987;rpm
28623.302925;Пройденный путь;0;km
28623.302925;Пройденный путь (общий);5.33987879191667;km
28623.302925;Скорость автомобиля;0;km/h
28623.302925;Средняя скорость;0;km/h
28623.302925;Ускорение;0;g
28623.337925;Power from MAF;5.052;hp
28623.337925;Использовано топлива;0.101438816902619;L
28623.337925;Использовано топлива (общий);0.939744805237349;L
28623.337925;Массовый расход воздуха;4.21;g/sec
28623.337925;Мгновенный расход топлива (л/ч);1.41235672351132;L/h
28623.337925;Моментальная мощность двигателя (от расхода топлива);5.52541901058323;hp
28623.337925;Средний расход топлива (л/100 км) (общий);17.5986167824615;L/100km
28623.337925;Стоимость топлива;4.81834380287438;₽
28623.337925;Стоимость топлива (общий);39.82;₽
28623.374925;Fuel economizer (based on fuel system status and throttle position);1;
28623.374925;Положение дроссельной заслонки;5.49019607843137;%
28623.424925;Температура охлаждающей жидкости;23;℃
28623.459925;Обороты двигателя;987;rpm
28623.493925;Пройденный путь;0;km
28623.493925;Пройденный путь (общий);5.33987879191667;km
28623.493925;Скорость автомобиля;0;km/h
28623.493925;Средняя скорость;0;km/h
28623.493925;Ускорение;0;g
28623.529925;Power from MAF;5.052;hp
28623.529925;Использовано топлива;0.101514055734601;L
28623.529925;Использовано топлива (общий);0.939820044069332;L
28623.529925;Массовый расход воздуха;4.21;g/sec
28623.529925;Мгновенный расход топлива (л/ч);1.41235672351132;L/h
28623.529925;Моментальная мощность двигателя (от расхода топлива);5.52541901058323;hp
28623.529925;Средний расход топлива (л/100 км) (общий);17.6000257813342;L/100km
28623.529925;Стоимость топлива;4.82191764739353;₽
28623.529925;Стоимость топлива (общий);39.82;₽
28623.563925;Fuel economizer (based on fuel system status and throttle position);1;
28623.563925;Положение дроссельной заслонки;5.49019607843137;%
28623.624925;Температура охлаждающей жидкости;23;℃
28623.650925;Обороты двигателя;987;rpm
28623.675925;Пройденный путь;0;km
28623.675925;Пройденный путь (общий);5.33987879191667;km
28623.675925;Скорость автомобиля;0;km/h
28623.675925;Средняя скорость;0;km/h
28623.675925;Ускорение;0;g
28623.699925;Power from MAF;5.052;hp
28623.699925;Использовано топлива;0.101580857382909;L
28623.699925;Использовано топлива (общий);0.93988684571764;L
28623.699925;Массовый расход воздуха;4.21;g/sec
28623.699925;Мгновенный расход топлива (л/ч);1.41235672351132;L/h
28623.699925;Моментальная мощность двигателя (от расхода топлива);5.52541901058323;hp
28623.699925;Средний расход топлива (л/100 км) (общий);17.6012767769263;L/100km
28623.699925;Стоимость топлива;4.82509072568819;₽
28623.699925;Стоимость топлива (общий);39.82;₽
28623.735925;Fuel economizer (based on fuel system status and throttle position);1;
28623.735925;Положение дроссельной заслонки;5.49019607843137;%
28623.795925;Температура охлаждающей жидкости;23;℃
28623.830925;Обороты двигателя;987;rpm
28623.866925;Пройденный путь;0;km
28623.866925;Пройденный путь (общий);5.33987879191667;km
28623.866925;Скорость автомобиля;0;km/h
28623.866925;Средняя скорость;0;km/h
28623.866925;Ускорение;0;g
28623.901925;Power from MAF;5.052;hp
28623.901925;Использовано топлива;0.101659844060386;L
28623.901925;Использовано топлива (общий);0.939965832395117;L
28623.901925;Массовый расход воздуха;4.21;g/sec
28623.901925;Мгновенный расход топлива (л/ч);1.41235672351132;L/h
28623.901925;Моментальная мощность двигателя (от расхода топлива);5.52541901058323;hp
28623.901925;Средний расход топлива (л/100 км) (общий);17.6027559617646;L/100km
28623.901925;Стоимость топлива;4.82884259286833;₽
28623.901925;Стоимость топлива (общий);39.82;₽
28623.936925;Fuel economizer (based on fuel system status and throttle position);1;
28623.936925;Положение дроссельной заслонки;5.49019607843137;%
28624.007925;Температура охлаждающей жидкости;23;℃
28624.032925;Обороты двигателя;987;rpm
28624.089925;Пройденный путь;0;km
28624.089925;Пройденный путь (общий);5.33987879191667;km
28624.089925;Скорость автомобиля;0;km/h
28624.089925;Средняя скорость;0;km/h
28624.089925;Ускорение;0;g
28624.124925;Power from MAF;5.052;hp
28624.124925;Использовано топлива;0.101747590919672;L
28624.124925;Использовано топлива (общий);0.940053579254403;L
28624.124925;Массовый расход воздуха;4.21;g/sec
28624.124925;Мгновенный расход топлива (л/ч);1.41235672351132;L/h
28624.124925;Моментальная мощность двигателя (от расхода топлива);5.52541901058323;hp
28624.124925;Средний расход топлива (л/100 км) (общий);17.6043991986752;L/100km
28624.124925;Стоимость топлива;4.83301056868442;₽
28624.124925;Стоимость топлива (общий);39.82;₽
28624.150925;Fuel economizer (based on fuel system status and throttle position);1;
28624.150925;Положение дроссельной заслонки;5.49019607843137;%
28624.221925;Температура охлаждающей жидкости;23;℃
28624.257925;Обороты двигателя;991;rpm
28624.299925;Пройденный путь;0;km
28624.299925;Пройденный путь (общий);5.33987879191667;km
28624.299925;Скорость автомобиля;0;km/h
28624.299925;Средняя скорость;0;km/h
28624.299925;Ускорение;0;g
28624.346925;Power from MAF;5.124;hp
28624.346925;Использовано топлива;0.101835778098406;L
28624.346925;Использовано топлива (общий);0.940141766433137;L
28624.346925;Массовый расход воздуха;4.27;g/sec
28624.346925;Мгновенный расход топлива (л/ч);1.43248532289628;L/h
28624.346925;Моментальная мощность двигателя (от расхода топлива);5.60416607486708;hp
28624.346925;Средний расход топлива (л/100 км) (общий);17.6060506814554;L/100km
28624.346925;Стоимость топлива;4.83719945967431;₽
28624.346925;Стоимость топлива (общий);39.82;₽
28624.382925;Fuel economizer (based on fuel system status and throttle position);1;
28624.382925;Положение дроссельной заслонки;5.09803921568627;%
28624.453925;Температура охлаждающей жидкости;23;℃
28624.488925;Обороты двигателя;991;rpm
28624.523925;Пройденный путь;0;km
28624.523925;Пройденный путь (общий);5.33987879191667;km
28624.523925;Скорость автомобиля;0;km/h
28624.523925;Средняя скорость;0;km/h
28624.523925;Ускорение;0;g
28624.558925;Power from MAF;5.124;hp
28624.558925;Использовано топлива;0.101920257288883;L
28624.558925;Использовано топлива (общий);0.940226245623614;L
28624.558925;Массовый расход воздуха;4.27;g/sec
28624.558925;Мгновенный расход топлива (л/ч);1.43248532289628;L/h
28624.558925;Моментальная мощность двигателя (от расхода топлива);5.60416607486708;hp
28624.558925;Средний расход топлива (л/100 км) (общий);17.6076327246771;L/100km
28624.558925;Стоимость топлива;4.84121222122193;₽
28624.558925;Стоимость топлива (общий);39.82;₽
28624.594925;Fuel economizer (based on fuel system status and throttle position);1;
28624.594925;Положение дроссельной заслонки;5.09803921568627;%
28624.664925;Температура охлаждающей жидкости;23;℃
28624.699925;Обороты двигателя;991;rpm
28624.735925;Пройденный путь;0;km
28624.735925;Пройденный путь (общий);5.33987879191667;km
28624.735925;Скорость автомобиля;0;km/h
28624.735925;Средняя скорость;0;km/h
28624.735925;Ускорение;0;g
28624.773925;Power from MAF;5.124;hp
28624.773925;Использовано топлива;0.102005818523064;L
28624.773925;Использовано топлива (общий);0.940311806857795;L
28624.773925;Массовый расход воздуха;4.27;g/sec
28624.773925;Мгновенный расход топлива (л/ч);1.43248532289628;L/h
28624.773925;Моментальная мощность двигателя (от расхода топлива);5.60416607486708;hp
28624.773925;Средний расход топлива (л/100 км) (общий);17.6092350313495;L/100km
28624.773925;Стоимость топлива;4.84527637984554;₽
28624.773925;Стоимость топлива (общий);39.82;₽
28624.808925;Fuel economizer (based on fuel system status and throttle position);1;
28624.808925;Положение дроссельной заслонки;5.09803921568627;%
28624.877925;Температура охлаждающей жидкости;23;℃
28624.912925;Обороты двигателя;991;rpm
28624.948925;Пройденный путь;0;km
28624.948925;Пройденный путь (общий);5.33987879191667;km
28624.948925;Скорость автомобиля;0;km/h
28624.948925;Средняя скорость;0;km/h
28624.948925;Ускорение;0;g
28624.979925;Power from MAF;5.124;hp
28624.979925;Использовано топлива;0.102087626406952;L
28624.979925;Использовано топлива (общий);0.940393614741683;L
28624.979925;Массовый расход воздуха;4.27;g/sec
28624.979925;Мгновенный расход топлива (л/ч);1.43248532289628;L/h
28624.979925;Моментальная мощность двигателя (от расхода топлива);5.60416607486708;hp
28624.979925;Средний расход топлива (л/100 км) (общий);17.6107670489678;L/100km
28624.979925;Стоимость топлива;4.84916225433021;₽
28624.979925;Стоимость топлива (общий);39.82;₽
28625.015925;Fuel economizer (based on fuel system status and throttle position);1;
28625.015925;Положение дроссельной заслонки;5.09803921568627;%
28625.084925;Температура охлаждающей жидкости;23;℃
28625.122925;Обороты двигателя;991;rpm
28625.159925;Пройденный путь;0;km
28625.159925;Пройденный путь (общий);5.33987879191667;km
28625.159925;Скорость автомобиля;0;km/h
28625.159925;Средняя скорость;0;km/h
28625.159925;Ускорение;0;g
28625.195925;Power from MAF;5.124;hp
28625.195925;Использовано топлива;0.102173501992079;L
28625.195925;Использовано топлива (общий);0.94047949032681;L
28625.195925;Массовый расход воздуха;4.27;g/sec
28625.195925;Мгновенный расход топлива (л/ч);1.43248532289628;L/h
28625.195925;Моментальная мощность двигателя (от расхода топлива);5.60416607486708;hp
28625.195925;Средний расход топлива (л/100 км) (общий);17.6123752424957;L/100km
28625.195925;Стоимость топлива;4.85324134462375;₽
28625.195925;Стоимость топлива (общий);39.82;₽
28625.233925;Fuel economizer (based on fuel system status and throttle position);1;
28625.233925;Положение дроссельной заслонки;5.09803921568627;%
28625.292925;Температура охлаждающей жидкости;23;℃
28625.350925;Обороты двигателя;989;rpm
28625.375925;Пройденный путь;0;km
28625.375925;Пройденный путь (общий);5.33987879191667;km
28625.375925;Скорость автомобиля;0;km/h
28625.375925;Средняя скорость;0;km/h
28625.375925;Ускорение;0;g
28625.410925;Power from MAF;5.04;hp
28625.410925;Использовано топлива;0.10225777897838;L
28625.410925;Использовано топлива (общий);0.940563767313111;L
28625.410925;Массовый расход воздуха;4.2;g/sec
28625.410925;Мгновенный расход топлива (л/ч);1.40900195694716;L/h
28625.410925;Моментальная мощность двигателя (от расхода топлива);5.51229449986926;hp
28625.410925;Средний расход топлива (л/100 км) (общий);17.6139534990365;L/100km
28625.410925;Стоимость топлива;4.85724450147307;₽
28625.410925;Стоимость топлива (общий);39.82;₽
28625.435925;Fuel economizer (based on fuel system status and throttle position);1;
28625.435925;Положение дроссельной заслонки;5.09803921568627;%
28625.482925;Температура охлаждающей жидкости;23;℃
28625.506925;Обороты двигателя;989;rpm
28625.541925;Пройденный путь;0;km
28625.541925;Пройденный путь (общий);5.33987879191667;km
28625.541925;Скорость автомобиля;0;km/h
28625.541925;Средняя скорость;0;km/h
28625.541925;Ускорение;0;g
28625.564925;Power from MAF;5.04;hp
28625.564925;Использовано топлива;0.102318143479359;L
28625.564925;Использовано топлива (общий);0.94062413181409;L
28625.564925;Массовый расход воздуха;4.2;g/sec
28625.564925;Мгновенный расход топлива (л/ч);1.40900195694716;L/h
28625.564925;Моментальная мощность двигателя (от расхода топлива);5.51229449986926;hp
28625.564925;Средний расход топлива (л/100 км) (общий);17.6150839460621;L/100km
28625.564925;Стоимость топлива;4.86011181526955;₽
28625.564925;Стоимость топлива (общий);39.82;₽
28625.589925;Fuel economizer (based on fuel system status and throttle position);1;
28625.589925;Положение дроссельной заслонки;5.09803921568627;%
28625.650925;Температура охлаждающей жидкости;23;℃
28625.686925;Обороты двигателя;989;rpm
28625.723925;Пройденный путь;0;km
28625.723925;Пройденный путь (общий);5.33987879191667;km
28625.723925;Скорость автомобиля;0;km/h
28625.723925;Средняя скорость;0;km/h
28625.723925;Ускорение;0;g
28625.757925;Power from MAF;5.04;hp
28625.757925;Использовано топлива;0.102393791933371;L
28625.757925;Использовано топлива (общий);0.940699780268102;L
28625.757925;Массовый расход воздуха;4.2;g/sec
28625.757925;Мгновенный расход топлива (л/ч);1.40900195694716;L/h
28625.757925;Моментальная мощность двигателя (от расхода топлива);5.51229449986926;hp
28625.757925;Средний расход топлива (л/100 км) (общий);17.6165006159335;L/100km
28625.757925;Стоимость топлива;4.8637051168351;₽
28625.757925;Стоимость топлива (общий);39.82;₽
28625.794925;Fuel economizer (based on fuel system status and throttle position);1;
28625.794925;Положение дроссельной заслонки;5.09803921568627;%
28625.864925;Температура охлаждающей жидкости;23;℃
28625.901925;Обороты двигателя;989;rpm
28625.937925;Пройденный путь;0;km
28625.937925;Пройденный путь (общий);5.33987879191667;km
28625.937925;Скорость автомобиля;0;km/h
28625.937925;Средняя скорость;0;km/h
28625.937925;Ускорение;0;g
28625.972925;Power from MAF;5.04;hp
28625.972925;Использовано топлива;0.102477805749418;L
28625.972925;Использовано топлива (общий);0.940783794084148;L
28625.972925;Массовый расход воздуха;4.2;g/sec
28625.972925;Мгновенный расход топлива (л/ч);1.40900195694716;L/h
28625.972925;Моментальная мощность двигателя (от расхода топлива);5.51229449986926;hp
28625.972925;Средний расход топлива (л/100 км) (общий);17.6180739440805;L/100km
28625.972925;Стоимость топлива;4.86769577309733;₽
28625.972925;Стоимость топлива (общий);39.82;₽
28626.009925;Fuel economizer (based on fuel system status and throttle position);1;
28626.009925;Положение дроссельной заслонки;5.09803921568627;%
28626.079925;Температура охлаждающей жидкости;23;℃
28626.115925;Обороты двигателя;989;rpm
28626.152925;Пройденный путь;0;km
28626.152925;Пройденный путь (общий);5.33987879191667;km
28626.152925;Скорость автомобиля;0;km/h
28626.152925;Средняя скорость;0;km/h
28626.152925;Ускорение;0;g
28626.187925;Power from MAF;5.04;hp
28626.187925;Использовано топлива;0.102561799134936;L
28626.187925;Использовано топлива (общий);0.940867787469667;L
28626.187925;Массовый расход воздуха;4.2;g/sec
28626.187925;Мгновенный расход топлива (л/ч);1.40900195694716;L/h
28626.187925;Моментальная мощность двигателя (от расхода топлива);5.51229449986926;hp
28626.187925;Средний расход топлива (л/100 км) (общий);17.6196468896246;L/100km
28626.187925;Стоимость топлива;4.87168545890947;₽
28626.187925;Стоимость топлива (общий);39.82;₽
28626.222925;Fuel economizer (based on fuel system status and throttle position);1;
28626.222925;Положение дроссельной заслонки;5.09803921568627;%
28626.292925;Температура охлаждающей жидкости;23;℃
28626.329925;Обороты двигателя;980;rpm
28626.366925;Пройденный путь;0;km
28626.366925;Пройденный путь (общий);5.33987879191667;km
28626.366925;Скорость автомобиля;0;km/h
28626.366925;Средняя скорость;0;km/h
28626.366925;Ускорение;0;g
28626.403925;Power from MAF;4.968;hp
28626.403925;Использовано топлива;0.102645106536669;L
28626.403925;Использовано топлива (общий);0.9409510948714;L
28626.403925;Массовый расход воздуха;4.14;g/sec
28626.403925;Мгновенный расход топлива (л/ч);1.3888733575622;L/h
28626.403925;Моментальная мощность двигателя (от расхода топлива);5.43354743558541;hp
28626.403925;Средний расход топлива (л/100 км) (общий);17.6212069887388;L/100km
28626.403925;Стоимость топлива;4.8756425604918;₽
28626.403925;Стоимость топлива (общий);39.82;₽
28626.440925;Fuel economizer (based on fuel system status and throttle position);1;
28626.440925;Положение дроссельной заслонки;5.09803921568627;%
28626.510925;Температура охлаждающей жидкости;23;℃
28626.545925;Обороты двигателя;980;rpm
28626.581925;Пройденный путь;0;km
28626.581925;Пройденный путь (общий);5.33987879191667;km
28626.581925;Скорость автомобиля;0;km/h
28626.581925;Средняя скорость;0;km/h
28626.581925;Ускорение;0;g
28626.626925;Power from MAF;4.968;hp
28626.626925;Использовано топлива;0.102731260897307;L
28626.626925;Использовано топлива (общий);0.941037249232038;L
28626.626925;Массовый расход воздуха;4.14;g/sec
28626.626925;Мгновенный расход топлива (л/ч);1.3888733575622;L/h
28626.626925;Моментальная мощность двигателя (от расхода топлива);5.43354743558541;hp
28626.626925;Средний расход топлива (л/100 км) (общий);17.6228204029003;L/100km
28626.626925;Стоимость топлива;4.87973489262207;₽
28626.626925;Стоимость топлива (общий);39.82;₽
28626.661925;Fuel economizer (based on fuel system status and throttle position);1;
28626.661925;Положение дроссельной заслонки;5.09803921568627;%
28626.744925;Температура охлаждающей жидкости;23;℃
28626.782925;Обороты двигателя;980;rpm
28626.821925;Пройденный путь;0;km
28626.821925;Пройденный путь (общий);5.33987879191667;km
28626.821925;Скорость автомобиля;0;km/h
28626.821925;Средняя скорость;0;km/h
28626.821925;Ускорение;0;g
28626.856925;Power from MAF;4.968;hp
28626.856925;Использовано топлива;0.102819859212096;L
28626.856925;Использовано топлива (общий);0.941125847546827;L
28626.856925;Массовый расход воздуха;4.14;g/sec
28626.856925;Мгновенный расход топлива (л/ч);1.3888733575622;L/h
28626.856925;Моментальная мощность двигателя (от расхода топлива);5.43354743558541;hp
28626.856925;Средний расход топлива (л/100 км) (общий);17.6244795850324;L/100km
28626.856925;Стоимость топлива;4.88394331257455;₽
28626.856925;Стоимость топлива (общий);39.82;₽
28626.891925;Fuel economizer (based on fuel system status and throttle position);1;
