time,"Fuel economizer (based on fuel system status and throttle position) ()","Power from MAF (hp)","Использовано топлива (L)","Использовано топлива (общий) (L)","Массовый расход воздуха (g/sec)","Мгновенный расход топлива (л/100 км) (L/100km)","Мгновенный расход топлива (л/ч) (L/h)","Моментальная мощность двигателя (от расхода топлива) (hp)","Положение дроссельной заслонки (%)","Пройденный путь (km)","Пройденный путь (общий) (km)","Скорость автомобиля (km/h)","Средний расход топлива (л/100 км) (L/100km)","Средний расход топлива (л/100 км) (общий) (L/100km)","Средний расход топлива (л/100 км) 10 sec (L/100km)","Средняя скорость (km/h)","Стоимость топлива (₽)","Стоимость топлива (общий) (₽)","Ускорение (g)",
13:18:17.461,-1,,,,,,,,7.84313725490196,,,,,,,,,,,
13:18:17.511,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:17.537,,9.204,0.024532646912217,2.35224030129457,7.67,,2.57310595471065,10.0664997176184,,,,,,16.5860566875116,,,1.16530072833031,110.69,,
13:18:17.562,-1,,,,,,,,7.84313725490196,,,,,,,,,,,
13:18:17.612,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:17.637,,9.204,0.0246044950350387,2.35231214941739,7.67,,2.57310595471065,10.0664997176184,,,,,,16.5865633011587,,,1.16871351416434,110.69,,
13:18:17.674,-1,,,,,,,,7.84313725490196,,,,,,,,,,,
13:18:17.735,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:17.760,,9.204,0.024692320787811,2.35239997517016,7.67,,2.57310595471065,10.0664997176184,,,,,,16.5871825758618,,,1.17288523742102,110.69,,
13:18:17.786,-1,,,,,,,,7.84313725490196,,,,,,,,,,,
13:18:17.836,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:17.861,,9.204,0.0247642128678595,2.35247186725021,7.67,,2.57310595471065,10.0664997176184,,,,,,16.587689499459,,,1.17630011122333,110.69,,
13:18:17.886,-1,,,,,,,,7.84313725490196,,,,,,,,,,,
13:18:17.947,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:17.973,,9.204,0.0248441519794055,2.35255180636176,7.67,,2.57310595471065,10.0664997176184,,,,,,16.588253164079,,,1.18009721902176,110.69,,
13:18:17.999,-1,,,,,,,,7.84313725490196,,,,,,,,,,,
13:18:18.059,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:18.085,,9.204,0.024924280142764,2.35263193452511,7.67,,2.57310595471065,10.0664997176184,,,,,,16.5888181617364,,,1.18390330678129,110.69,,
13:18:18.110,-1,,,,,,,,7.84313725490196,,,,,,,,,,,
13:18:18.161,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:18.186,,9.204,0.024996689274159,2.35270434365651,7.67,,2.57310595471065,10.0664997176184,,,,,,16.5893287311528,,,1.18734274052255,110.69,,
13:18:18.211,-1,,,,,,,,7.84313725490196,,,,,,,,,,,
13:18:18.262,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:18.287,,9.204,0.0250686445382537,2.3527762989206,7.67,,2.57310595471065,10.0664997176184,,,,,,16.5898361002718,,,1.19076061556705,110.69,,
13:18:18.312,-1,,,,,,,,7.84313725490196,,,,,,,,,,,
13:18:18.361,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:18.387,,9.204,0.0251404094639829,2.35284806384633,7.67,,2.57310595471065,10.0664997176184,,,,,,16.5903421272817,,,1.19416944953919,110.69,,
13:18:18.413,-1,,,,,,,,7.84313725490196,,,,,,,,,,,
13:18:18.463,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:18.488,,9.204,0.0252122641625198,2.35291991854487,7.67,,2.57310595471065,10.0664997176184,,,,,,16.5908487872954,,,1.19758254771969,110.69,,
13:18:18.513,-1,,,,,,,,7.84313725490196,,,,,,,,,,,
13:18:18.564,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:18.589,,9.204,0.0252848895062902,2.35299254388864,7.67,,2.57310595471065,10.0664997176184,,,,,,16.591360881263,,,1.20103225154879,110.69,,
13:18:18.615,-1,,,,,,,,7.84313725490196,,,,,,,,,,,
13:18:18.665,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:18.690,,9.204,0.0253572342385612,2.35306488862091,7.67,,2.57310595471065,10.0664997176184,,,,,,16.59187099659,,,1.20446862633166,110.69,,
13:18:18.716,-1,,,,,,,,7.84313725490196,,,,,,,,,,,
13:18:18.767,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:18.792,,9.204,0.0254298261319542,2.3531374805143,7.67,,2.57310595471065,10.0664997176184,,,,,,16.5923828546932,,,1.20791674126782,110.69,,
13:18:18.818,-1,,,,,,,,7.84313725490196,,,,,,,,,,,
13:18:18.878,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:18.903,,9.204,0.0255093625524183,2.35321701693477,7.67,,2.57310595471065,10.0664997176184,,,,,,16.5929436798682,,,1.21169472123987,110.69,,
13:18:18.939,-1,,,,,,,,7.84313725490196,,,,,,,,,,,
13:18:19.000,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:19.024,,9.204,0.0255959487828721,2.35330360316522,7.67,,2.57310595471065,10.0664997176184,,,,,,16.5935542144832,,,1.21580756718642,110.69,,
13:18:19.049,-1,,,,,,,,7.84313725490196,,,,,,,,,,,
13:18:19.100,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:19.125,,9.204,0.0256677843975399,2.35337543877989,7.67,,2.57310595471065,10.0664997176184,,,,,,16.5940607399331,,,1.21921975888314,110.69,,
13:18:19.167,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:19.229,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:19.265,,9.12,0.0257671902161961,2.35347484459855,7.6,,2.54962258876153,9.97462814262057,,,,,,16.5947616677008,,,1.22394153526931,110.69,,
13:18:19.302,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:19.373,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:19.409,,9.12,0.0258690315618302,2.35357668594418,7.6,,2.54962258876153,9.97462814262057,,,,,,16.595479768794,,,1.22877899918694,110.69,,
13:18:19.445,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:19.517,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:19.553,,9.12,0.0259712068372007,2.35367886121955,7.6,,2.54962258876153,9.97462814262057,,,,,,16.596200224484,,,1.23363232476703,110.69,,
13:18:19.579,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:19.630,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:19.666,,9.12,0.0260510617249092,2.35375871610726,7.6,,2.54962258876153,9.97462814262057,,,,,,16.596763295227,,,1.23742543193319,110.69,,
13:18:19.702,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:19.763,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:19.799,,9.12,0.0261449966200727,2.35385265100242,7.6,,2.54962258876153,9.97462814262057,,,,,,16.5974256465588,,,1.24188733945345,110.69,,
13:18:19.835,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:19.896,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:19.922,,9.12,0.026232101076321,2.35393975545867,7.6,,2.54962258876153,9.97462814262057,,,,,,16.5980398352742,,,1.24602480112525,110.69,,
13:18:19.947,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:20.008,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:20.044,,9.12,0.0263184693290467,2.3540261237114,7.6,,2.54962258876153,9.97462814262057,,,,,,16.5986488328902,,,1.25012729312972,110.69,,
13:18:20.079,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:20.151,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:20.186,,9.096,0.0264186013338925,2.35412625571624,7.58,,2.54291305563321,9.94837912119261,,,,,,16.5993548811233,,,1.25488356335989,110.69,,
13:18:20.220,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:20.278,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:20.302,,9.096,0.0265010542301743,2.35420870861252,7.58,,2.54291305563321,9.94837912119261,,,,,,16.599936270878,,,1.25880007593328,110.69,,
13:18:20.327,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:20.375,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:20.410,,9.096,0.0265772830642065,2.35428493744656,7.58,,2.54291305563321,9.94837912119261,,,,,,16.6004737736841,,,1.26242094554981,110.69,,
13:18:20.445,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:20.515,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:20.551,,9.096,0.0266768684133818,2.35438452279573,7.58,,2.54291305563321,9.94837912119261,,,,,,16.6011759673527,,,1.26715124963564,110.69,,
13:18:20.587,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:20.637,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:20.673,,9.096,0.0267628661304632,2.35447052051281,7.58,,2.54291305563321,9.94837912119261,,,,,,16.6017823522572,,,1.271236141197,110.69,,
13:18:20.698,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:20.769,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:20.806,,9.096,0.0268565713463797,2.35456422572873,7.58,,2.54291305563321,9.94837912119261,,,,,,16.6024430840805,,,1.27568713895303,110.69,,
13:18:20.842,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:20.893,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:20.919,,9.096,0.0269364417731805,2.35464409615553,7.58,,2.54291305563321,9.94837912119261,,,,,,16.6030062643924,,,1.27948098422608,110.69,,
13:18:20.944,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:21.006,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:21.031,,9.096,0.0270155595683534,2.3547232139507,7.58,,2.54291305563321,9.94837912119261,,,,,,16.6035641377675,,,1.28323907949679,110.69,,
13:18:21.067,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:21.117,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:21.153,,9.096,0.0271019506599572,2.35480960504231,7.58,,2.54291305563321,9.94837912119261,,,,,,16.6041732964244,,,1.28734265634797,110.69,,
13:18:21.188,-1,,,,,,,,7.84313725490196,,,,,,,,,,,
13:18:21.261,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:21.298,,9.096,0.0272043138590998,2.35491196824145,7.58,,2.54291305563321,9.94837912119261,,,,,,16.6048950771977,,,1.29220490830724,110.69,,
13:18:21.334,-1,,,,,,,,7.84313725490196,,,,,,,,,,,
13:18:21.405,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:21.441,,9.096,0.0273051203716336,2.35501277475398,7.58,,2.54291305563321,9.94837912119261,,,,,,16.6056058815022,,,1.2969932176526,110.69,,
13:18:21.477,-1,,,,,,,,7.84313725490196,,,,,,,,,,,
13:18:21.549,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:21.585,,9.096,0.0274071776442084,2.35511483202656,7.58,,2.54291305563321,9.94837912119261,,,,,,16.6063255051339,,,1.3018409380999,110.69,,
13:18:21.621,-1,,,,,,,,7.84313725490196,,,,,,,,,,,
13:18:21.693,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:21.729,,9.096,0.0275088378691641,2.35521649225151,7.58,,2.54291305563321,9.94837912119261,,,,,,16.6070423291136,,,1.3066697987853,110.69,,
13:18:21.766,-1,,,,,,,,7.84313725490196,,,,,,,,,,,
13:18:21.826,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:21.851,,9.096,0.0275954143815115,2.35530306876386,7.58,,2.54291305563321,9.94837912119261,,,,,,16.6076527952045,,,1.3107821831218,110.69,,
13:18:21.877,-1,,,,,,,,7.84313725490196,,,,,,,,,,,
13:18:21.927,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:21.963,,9.096,0.027673822280123,2.35538147666247,7.58,,2.54291305563321,9.94837912119261,,,,,,16.608205662975,,,1.31450655830584,110.69,,
13:18:21.988,-1,,,,,,,,7.84313725490196,,,,,,,,,,,
13:18:22.059,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:22.095,,9.096,0.0277671846972323,2.35547483907958,7.58,,2.54291305563321,9.94837912119261,,,,,,16.6088639776641,,,1.31894127311854,110.69,,
13:18:22.120,-1,,,,,,,,7.84313725490196,,,,,,,,,,,
13:18:22.170,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:22.206,,9.18,0.0278467245225049,2.35555437890486,7.65,,2.56639642158233,10.0402506961904,,,,,,16.609424826847,,,1.32271941481898,110.69,,
13:18:22.243,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:22.314,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:22.350,,9.18,0.0279491172524462,2.3556567716348,7.65,,2.56639642158233,10.0402506961904,,,,,,16.6101468158471,,,1.32758306949119,110.69,,
13:18:22.386,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:22.448,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:22.473,,9.18,0.0280370873335197,2.35574474171587,7.65,,2.56639642158233,10.0402506961904,,,,,,16.6107671082342,,,1.33176164834219,110.69,,
13:18:22.499,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:22.571,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:22.607,,9.18,0.0281322935118815,2.35583994789423,7.65,,2.56639642158233,10.0402506961904,,,,,,16.6114384236055,,,1.33628394181437,110.69,,
13:18:22.643,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:22.716,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:22.751,,9.18,0.02823517991669,2.35594283429904,7.65,,2.56639642158233,10.0402506961904,,,,,,16.6121638935933,,,1.34117104604277,110.69,,
13:18:22.787,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:22.859,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:22.885,,9.18,0.0283302217031032,2.35603787608545,7.65,,2.56639642158233,10.0402506961904,,,,,,16.6128340498083,,,1.3456855308974,110.69,,
13:18:22.920,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:22.993,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:23.029,,9.18,0.0284332555331284,2.35614090991548,7.65,,2.56639642158233,10.0402506961904,,,,,,16.6135605593169,,,1.3505796378236,110.69,,
13:18:23.065,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:23.136,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:23.172,,9.072,0.0285336751730501,2.3562413295554,7.56,,2.53620352250489,9.92213009976467,,,,,,16.6142686357152,,,1.35534957071988,110.69,,
13:18:23.198,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:23.247,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:23.273,,9.072,0.0286049879323456,2.3563126423147,7.56,,2.53620352250489,9.92213009976467,,,,,,16.6147714744207,,,1.35873692678641,110.69,,
13:18:23.298,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:23.348,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:23.373,,9.072,0.0286754144998602,2.35638306888221,7.56,,2.53620352250489,9.92213009976467,,,,,,16.6152680644334,,,1.36208218874336,110.69,,
13:18:23.398,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:23.449,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:23.474,,9.072,0.0287466506798994,2.35645430506225,7.56,,2.53620352250489,9.92213009976467,,,,,,16.6157703631652,,,1.36546590729522,110.69,,
13:18:23.500,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:23.550,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:23.575,,9.072,0.0288181087072966,2.35652576308965,7.56,,2.53620352250489,9.92213009976467,,,,,,16.6162742261815,,,1.36886016359659,110.69,,
13:18:23.601,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:23.651,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:23.677,,9.072,0.0288894182258876,2.35659707260824,7.56,,2.53620352250489,9.92213009976467,,,,,,16.6167770420363,,,1.37224736572966,110.69,,
13:18:23.703,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:23.753,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:23.779,,9.072,0.0289612261084708,2.35666888049082,7.56,,2.53620352250489,9.92213009976467,,,,,,16.6172833719425,,,1.37565824015236,110.69,,
13:18:23.804,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:23.866,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:23.902,,9.072,0.0290479582806822,2.35675561266303,7.56,,2.53620352250489,9.92213009976467,,,,,,16.6178949356182,,,1.3797780183324,110.69,,
13:18:23.928,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:23.979,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:24.015,,9.072,0.02912783354487,2.35683548792722,7.56,,2.53620352250489,9.92213009976467,,,,,,16.6184581500394,,,1.38357209338133,110.69,,
13:18:24.063,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:24.123,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:24.158,,9.072,0.0292287981162986,2.35693645249865,7.56,,2.53620352250489,9.92213009976467,,,,,,16.6191700688447,,,1.38836791052418,110.69,,
13:18:24.194,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:24.266,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:24.303,,9.072,0.0293303768012301,2.35703803118358,7.56,,2.53620352250489,9.92213009976467,,,,,,16.6198863178715,,,1.39319289805843,110.69,,
13:18:24.339,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:24.411,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:24.446,,9.072,0.0294316462806822,2.35713930066303,7.56,,2.53620352250489,9.92213009976467,,,,,,16.6206003866365,,,1.3980031983324,110.69,,
13:18:24.471,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:24.522,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:24.558,,9.072,0.029510026805144,2.35721768118749,7.56,,2.53620352250489,9.92213009976467,,,,,,16.6211530613871,,,1.40172627324434,110.69,,
13:18:24.593,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:24.644,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:24.669,,9.072,0.0295886287542634,2.35729628313661,7.56,,2.53620352250489,9.92213009976467,,,,,,16.6217072974416,,,1.40545986582751,110.69,,
13:18:24.695,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:24.745,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:24.780,,9.072,0.0296670727542634,2.35737472713661,7.56,,2.53620352250489,9.92213009976467,,,,,,16.6222604197693,,,1.40918595582751,110.69,,
13:18:24.817,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:24.867,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:24.892,,9.072,0.0297454534196254,2.35745310780198,7.56,,2.53620352250489,9.92213009976467,,,,,,16.6228130955135,,,1.41290903743221,110.69,,
13:18:24.916,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:24.977,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:25.013,,9.072,0.0298307989930109,2.35753845337536,7.56,,2.53620352250489,9.92213009976467,,,,,,16.623414882039,,,1.41696295216802,110.69,,
13:18:25.049,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:25.121,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:25.158,,8.952,0.029931377464542,2.35763903184689,7.46,,2.50265585686329,9.79088499262492,,,,,,16.6241240783866,,,1.42174042956575,110.69,,
13:18:25.194,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:25.265,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:25.300,,8.952,0.0300306501753798,2.35773830455773,7.46,,2.50265585686329,9.79088499262492,,,,,,16.6248240675878,,,1.42645588333054,110.69,,
13:18:25.336,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:25.408,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:25.445,,8.952,0.0301312279517287,2.35783888233408,7.46,,2.50265585686329,9.79088499262492,,,,,,16.6255332590336,,,1.43123332770711,110.69,,
13:18:25.481,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:25.553,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:25.588,,8.952,0.030230868413941,2.35793852279629,7.46,,2.50265585686329,9.79088499262492,,,,,,16.6262358413138,,,1.4359662496622,110.69,,
13:18:25.625,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:25.696,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:25.733,,8.952,0.0303310740592676,2.35803872844162,7.46,,2.50265585686329,9.79088499262492,,,,,,16.6269424087988,,,1.44072601781521,110.69,,
13:18:25.768,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:25.841,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:25.877,,8.952,0.030431392393626,2.35813904677598,7.46,,2.50265585686329,9.79088499262492,,,,,,16.6276497708738,,,1.44549113869723,110.69,,
13:18:25.913,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:25.984,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:26.021,,8.952,0.0305313059929178,2.35823896037527,7.46,,2.50265585686329,9.79088499262492,,,,,,16.6283542790913,,,1.45023703466359,110.69,,
13:18:26.057,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:26.129,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:26.165,,8.952,0.0306315652367906,2.35833921961914,7.46,,2.50265585686329,9.79088499262492,,,,,,16.629061224509,,,1.45499934874756,110.69,,
13:18:26.285,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:26.322,,8.952,0.0307406294496319,2.35844828383198,7.46,,2.50265585686329,9.79088499262492,,,,,,16.6298302552988,,,1.46017989885752,110.69,,
13:18:26.358,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:26.430,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:26.466,,8.952,0.0308408560894605,2.35854851047181,7.46,,2.50265585686329,9.79088499262492,,,,,,16.6305369708197,,,1.46494066424937,110.69,,
13:18:26.502,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:26.553,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:26.589,,8.952,0.0309263084394745,2.35863396282182,7.46,,2.50265585686329,9.79088499262492,,,,,,16.6311395102459,,,1.46899965087504,110.69,,
13:18:26.615,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:26.687,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:26.723,,8.952,0.031019946907278,2.35872760128963,7.46,,2.50265585686329,9.79088499262492,,,,,,16.6317997714166,,,1.47344747809571,110.69,,
13:18:26.760,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:26.832,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:26.869,,8.952,0.0311211235135589,2.35882877789591,7.46,,2.50265585686329,9.79088499262492,,,,,,16.6325131853167,,,1.47825336689405,110.69,,
13:18:26.906,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:26.977,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:27.013,,8.952,0.0312214959330911,2.35892915031544,7.46,,2.50265585686329,9.79088499262492,,,,,,16.6332209287557,,,1.48302105682183,110.69,,
13:18:27.049,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:27.110,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:27.135,,8.952,0.0313060061722114,2.35901366055456,7.46,,2.50265585686329,9.79088499262492,,,,,,16.6338168251936,,,1.48703529318004,110.69,,
13:18:27.160,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:27.232,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:27.268,,8.844,0.0313974226055354,2.35910507698789,7.37,,2.47246295778585,9.67276439619915,,,,,,16.6344614184116,,,1.49137757376293,110.69,,
13:18:27.304,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:27.375,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:27.411,,8.844,0.0314955893434909,2.35920324372584,7.37,,2.47246295778585,9.67276439619915,,,,,,16.6351536092051,,,1.49604049381582,110.69,,
13:18:27.447,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:27.519,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:27.555,,8.844,0.0315946421846986,2.35930229656705,7.37,,2.47246295778585,9.67276439619915,,,,,,16.6358520480671,,,1.50074550377318,110.69,,
13:18:27.592,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:27.665,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:27.701,,8.844,0.0316949648416737,2.35940261922402,7.37,,2.47246295778585,9.67276439619915,,,,,,16.6365594406217,,,1.5055108299795,110.69,,
13:18:27.728,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:27.799,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:27.835,,8.844,0.031786722886963,2.35949437726931,7.37,,2.47246295778585,9.67276439619915,,,,,,16.6372064426052,,,1.50986933713074,110.69,,
13:18:27.871,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:27.943,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:27.979,,8.844,0.0318858055350853,2.35959345991744,7.37,,2.47246295778585,9.67276439619915,,,,,,16.637905091641,,,1.51457576291655,110.69,,
13:18:28.015,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:28.065,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:28.101,,8.844,0.0319692865298668,2.35967694091222,7.37,,2.47246295778585,9.67276439619915,,,,,,16.6384937306976,,,1.51854111016867,110.69,,
13:18:28.126,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:28.199,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:28.236,,8.844,0.0320620156349828,2.35976967001733,7.37,,2.47246295778585,9.67276439619915,,,,,,16.6391475797934,,,1.52294574266168,110.69,,
13:18:28.272,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:28.344,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
13:18:28.380,,8.844,0.0321610739018731,2.35986872828422,7.37,,2.47246295778585,9.67276439619915,,,,,,16.6398460569129,,,1.52765101033897,110.69,,
13:18:28.416,-1,,,,,,,,7.45098039215686,,,,,,,,,,,
13:18:28.487,,,,,,,,,,0,14.1820346186667,0,,,,0,,,0,
